season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,hour,day,month
4,0,1,1,18.04,21.97,67,15.0013,5,4,14,11
4,0,1,2,18.04,21.97,67,16.9979,19,5,14,11
4,0,1,2,18.04,21.97,72,15.0013,114,6,14,11
4,0,1,1,18.04,21.97,72,16.9979,322,7,14,11
4,0,1,2,18.86,22.725,67,12.998,452,8,14,11
4,0,1,2,19.68,23.485,67,22.0028,233,9,14,11
4,0,1,2,20.5,24.24,63,19.0012,111,10,14,11
4,0,1,2,22.14,25.76,60,19.0012,128,11,14,11
4,0,1,1,22.96,26.515,56,19.9995,202,12,14,11
4,0,1,1,24.6,31.06,49,26.0027,203,13,14,11
4,0,1,1,25.42,31.06,46,30.0026,185,14,14,11
4,0,1,1,26.24,31.06,44,22.0028,195,15,14,11
4,0,1,1,25.42,31.06,46,27.9993,315,16,14,11
4,0,1,1,25.42,31.06,46,16.9979,519,17,14,11
4,0,1,1,22.96,26.515,56,19.0012,489,18,14,11
4,0,1,1,24.6,31.06,53,19.9995,302,19,14,11
4,0,1,1,24.6,31.06,53,23.9994,240,20,14,11
4,0,1,1,24.6,31.06,53,23.9994,213,21,14,11
4,0,1,1,23.78,27.275,56,23.9994,113,22,14,11
4,0,1,1,22.96,26.515,64,19.9995,61,23,14,11
4,0,1,1,22.96,26.515,64,23.9994,22,0,15,11
4,0,1,1,22.96,26.515,60,19.9995,10,1,15,11
4,0,1,1,22.96,26.515,64,16.9979,15,2,15,11
4,0,1,2,22.14,25.76,68,22.0028,4,3,15,11
4,0,1,1,22.96,26.515,64,19.9995,7,4,15,11
4,0,1,1,22.14,25.76,68,19.0012,28,5,15,11
4,0,1,2,22.96,26.515,64,6.0032,108,6,15,11
4,0,1,2,22.14,25.76,68,11.0014,319,7,15,11
4,0,1,2,22.14,25.76,68,7.0015,480,8,15,11
4,0,1,2,22.96,26.515,64,6.0032,200,9,15,11
4,0,1,2,22.96,26.515,64,19.0012,138,10,15,11
4,0,1,2,22.96,26.515,64,12.998,134,11,15,11
4,0,1,2,22.14,25.76,68,0.0,176,12,15,11
4,0,1,3,22.14,25.76,60,15.0013,153,13,15,11
4,0,1,2,22.14,25.76,60,19.0012,147,14,15,11
4,0,1,2,22.14,25.76,60,8.9981,191,15,15,11
4,0,1,2,21.32,25.0,68,8.9981,271,16,15,11
4,0,1,2,20.5,24.24,72,12.998,451,17,15,11
4,0,1,2,20.5,24.24,72,19.0012,441,18,15,11
4,0,1,2,20.5,24.24,72,23.9994,286,19,15,11
4,0,1,2,19.68,23.485,82,8.9981,238,20,15,11
4,0,1,2,20.5,24.24,77,6.0032,168,21,15,11
4,0,1,2,18.86,22.725,88,7.0015,128,22,15,11
4,0,1,2,18.86,22.725,94,7.0015,80,23,15,11
4,0,1,2,18.86,22.725,94,0.0,31,0,16,11
4,0,1,3,18.86,22.725,94,6.0032,5,1,16,11
4,0,1,2,18.86,22.725,94,7.0015,10,2,16,11
4,0,1,2,18.86,22.725,94,7.0015,5,3,16,11
4,0,1,2,18.04,21.97,100,15.0013,4,4,16,11
4,0,1,3,18.86,22.725,94,7.0015,13,5,16,11
4,0,1,2,18.86,22.725,94,6.0032,56,6,16,11
4,0,1,3,18.86,22.725,94,0.0,137,7,16,11
4,0,1,3,18.86,22.725,94,0.0,232,8,16,11
4,0,1,3,18.86,22.725,94,0.0,82,9,16,11
4,0,1,3,18.86,22.725,94,0.0,36,10,16,11
4,0,1,3,18.86,22.725,94,6.0032,60,11,16,11
4,0,1,3,18.86,22.725,100,0.0,54,12,16,11
4,0,1,3,18.86,22.725,94,8.9981,58,13,16,11
4,0,1,2,18.86,22.725,100,8.9981,61,14,16,11
4,0,1,3,19.68,23.485,94,7.0015,66,15,16,11
4,0,1,3,19.68,23.485,94,7.0015,123,16,16,11
4,0,1,2,19.68,23.485,88,12.998,233,17,16,11
4,0,1,3,18.86,22.725,88,26.0027,189,18,16,11
4,0,1,3,18.86,22.725,88,26.0027,111,19,16,11
4,0,1,3,18.04,21.97,88,26.0027,99,20,16,11
4,0,1,3,18.04,21.97,88,19.0012,75,21,16,11
4,0,1,3,17.22,21.21,88,15.0013,46,22,16,11
4,0,1,3,17.22,21.21,88,8.9981,31,23,16,11
4,0,1,2,17.22,21.21,88,16.9979,24,0,17,11
4,0,1,2,17.22,21.21,82,11.0014,5,1,17,11
4,0,1,2,17.22,21.21,82,15.0013,5,2,17,11
4,0,1,2,17.22,21.21,77,22.0028,3,3,17,11
4,0,1,2,16.4,20.455,62,27.9993,4,4,17,11
4,0,1,3,13.94,15.15,71,22.0028,22,5,17,11
4,0,1,3,14.76,17.425,57,15.0013,75,6,17,11
4,0,1,3,13.94,15.91,61,19.0012,168,7,17,11
4,0,1,3,13.94,15.15,61,19.9995,355,8,17,11
4,0,1,2,13.94,15.15,61,22.0028,198,9,17,11
4,0,1,2,13.94,15.15,61,22.0028,81,10,17,11
4,0,1,3,13.12,15.15,66,22.0028,97,11,17,11
4,0,1,2,13.94,15.15,53,19.9995,121,12,17,11
4,0,1,2,13.94,15.15,49,30.0026,124,13,17,11
4,0,1,2,13.94,15.15,49,26.0027,110,14,17,11
4,0,1,2,13.94,15.15,49,30.0026,116,15,17,11
4,0,1,1,13.12,14.395,39,27.9993,195,16,17,11
4,0,1,1,13.12,14.395,42,26.0027,399,17,17,11
4,0,1,1,13.12,15.91,39,12.998,307,18,17,11
4,0,1,1,12.3,14.395,45,15.0013,217,19,17,11
4,0,1,1,12.3,14.395,42,19.0012,169,20,17,11
4,0,1,1,12.3,14.395,42,16.9979,116,21,17,11
4,0,1,1,10.66,12.12,52,16.9979,84,22,17,11
4,0,1,1,10.66,12.88,52,15.0013,58,23,17,11
4,0,1,1,10.66,12.88,48,11.0014,30,0,18,11
4,0,1,1,10.66,11.365,44,22.0028,10,1,18,11
4,0,1,1,9.84,11.365,44,15.0013,10,2,18,11
4,0,1,1,9.84,10.605,41,19.0012,2,3,18,11
4,0,1,1,9.02,11.365,44,11.0014,5,4,18,11
4,0,1,1,9.02,11.365,44,8.9981,22,5,18,11
4,0,1,1,9.02,12.88,44,6.0032,71,6,18,11
4,0,1,1,9.02,11.365,44,11.0014,216,7,18,11
4,0,1,1,9.02,11.365,44,12.998,375,8,18,11
4,0,1,1,10.66,12.88,41,12.998,213,9,18,11
4,0,1,1,10.66,12.12,41,19.0012,115,10,18,11
4,0,1,1,12.3,15.15,36,8.9981,140,11,18,11
4,0,1,1,13.12,16.665,33,0.0,165,12,18,11
4,0,1,1,13.94,15.91,31,15.0013,177,13,18,11
4,0,1,1,13.94,16.665,31,8.9981,154,14,18,11
4,0,1,1,13.94,16.665,29,8.9981,178,15,18,11
4,0,1,1,13.94,16.665,29,8.9981,209,16,18,11
4,0,1,1,13.12,16.665,31,8.9981,378,17,18,11
4,0,1,1,12.3,15.15,36,11.0014,328,18,18,11
4,0,1,1,11.48,13.635,41,11.0014,190,19,18,11
4,0,1,1,11.48,13.635,48,12.998,137,20,18,11
4,0,1,1,11.48,13.635,48,11.0014,111,21,18,11
4,0,1,1,10.66,13.635,52,7.0015,97,22,18,11
4,0,1,1,10.66,13.635,60,8.9981,59,23,18,11
4,0,0,1,10.66,12.88,56,12.998,53,0,19,11
4,0,0,1,10.66,11.365,52,19.9995,35,1,19,11
4,0,0,1,9.84,12.12,56,11.0014,46,2,19,11
4,0,0,1,10.66,12.12,48,16.9979,15,3,19,11
4,0,0,1,10.66,11.365,48,22.0028,8,4,19,11
4,0,0,1,9.84,11.365,56,16.9979,2,5,19,11
4,0,0,1,9.84,10.605,60,22.0028,12,6,19,11
4,0,0,1,9.84,11.365,60,16.9979,41,7,19,11
4,0,0,1,10.66,12.12,56,16.9979,92,8,19,11
4,0,0,1,11.48,12.88,52,19.9995,142,9,19,11
4,0,0,1,13.12,15.15,45,16.9979,200,10,19,11
4,0,0,1,14.76,18.94,40,0.0,233,11,19,11
4,0,0,1,16.4,20.455,35,19.0012,311,12,19,11
4,0,0,1,17.22,21.21,30,19.0012,363,13,19,11
4,0,0,1,17.22,21.21,32,19.9995,349,14,19,11
4,0,0,1,17.22,21.21,41,12.998,382,15,19,11
4,0,0,1,17.22,21.21,38,19.9995,287,16,19,11
4,0,0,1,16.4,20.455,40,12.998,232,17,19,11
4,0,0,1,15.58,19.695,46,8.9981,208,18,19,11
4,0,0,2,13.94,16.665,71,8.9981,182,19,19,11
4,0,0,2,14.76,18.18,57,7.0015,163,20,19,11
4,0,0,2,14.76,17.425,62,12.998,108,21,19,11
4,0,0,2,15.58,19.695,62,11.0014,106,22,19,11
4,0,0,1,15.58,19.695,62,15.0013,93,23,19,11
4,0,1,1,11.48,12.88,52,22.0028,20,0,1,12
4,0,1,1,10.66,12.12,60,19.0012,10,1,1,12
4,0,1,1,10.66,11.365,56,19.9995,9,2,1,12
4,0,1,1,10.66,12.12,56,16.9979,7,3,1,12
4,0,1,1,10.66,12.12,56,19.0012,1,4,1,12
4,0,1,1,10.66,12.12,56,16.9979,24,5,1,12
4,0,1,1,9.84,10.605,65,19.0012,97,6,1,12
4,0,1,1,9.84,10.605,65,23.9994,276,7,1,12
4,0,1,1,10.66,11.365,60,22.0028,477,8,1,12
4,0,1,1,12.3,13.635,52,22.0028,224,9,1,12
4,0,1,1,13.12,15.15,53,19.9995,93,10,1,12
4,0,1,1,13.94,15.91,49,16.9979,102,11,1,12
4,0,1,1,14.76,17.425,46,15.0013,148,12,1,12
4,0,1,1,16.4,20.455,40,15.0013,154,13,1,12
4,0,1,1,16.4,20.455,40,15.0013,150,14,1,12
4,0,1,1,16.4,20.455,40,15.0013,154,15,1,12
4,0,1,1,16.4,20.455,40,12.998,201,16,1,12
4,0,1,1,14.76,17.425,46,8.9981,418,17,1,12
4,0,1,1,14.76,18.18,43,7.0015,405,18,1,12
4,0,1,1,13.94,17.425,46,7.0015,228,19,1,12
4,0,1,1,13.94,17.425,46,7.0015,190,20,1,12
4,0,1,1,12.3,15.91,61,7.0015,162,21,1,12
4,0,1,1,12.3,16.665,61,0.0,104,22,1,12
4,0,1,1,10.66,14.395,70,6.0032,73,23,1,12
4,0,1,1,10.66,14.395,70,6.0032,38,0,2,12
4,0,1,1,9.84,14.395,75,0.0,15,1,2,12
4,0,1,1,9.84,14.395,75,0.0,10,2,2,12
4,0,1,1,9.02,13.635,80,0.0,1,3,2,12
4,0,1,1,9.02,13.635,80,0.0,3,4,2,12
4,0,1,1,9.02,12.88,80,6.0032,23,5,2,12
4,0,1,1,9.02,13.635,80,0.0,87,6,2,12
4,0,1,1,9.02,12.88,87,6.0032,205,7,2,12
4,0,1,1,9.84,14.395,87,0.0,445,8,2,12
4,0,1,1,11.48,15.91,81,0.0,246,9,2,12
4,0,1,1,12.3,14.395,75,15.0013,105,10,2,12
4,0,1,1,13.94,16.665,66,11.0014,160,11,2,12
4,0,1,1,14.76,17.425,57,8.9981,204,12,2,12
4,0,1,1,16.4,20.455,47,8.9981,207,13,2,12
4,0,1,1,17.22,21.21,44,7.0015,170,14,2,12
4,0,1,1,17.22,21.21,41,6.0032,199,15,2,12
4,0,1,1,17.22,21.21,41,6.0032,276,16,2,12
4,0,1,1,17.22,21.21,38,0.0,411,17,2,12
4,0,1,1,16.4,20.455,50,0.0,372,18,2,12
4,0,1,1,13.94,15.91,53,16.9979,265,19,2,12
4,0,1,1,15.58,19.695,40,19.0012,190,20,2,12
4,0,1,1,13.94,16.665,49,12.998,111,21,2,12
4,0,1,1,13.12,15.91,53,12.998,102,22,2,12
4,0,1,1,13.12,15.15,53,19.0012,95,23,2,12
4,0,0,1,12.3,14.395,56,16.9979,75,0,3,12
4,0,0,1,10.66,12.88,65,12.998,71,1,3,12
4,0,0,1,10.66,12.88,65,11.0014,50,2,3,12
4,0,0,1,9.84,12.12,70,8.9981,9,3,3,12
4,0,0,1,9.02,11.365,75,8.9981,8,4,3,12
4,0,0,1,9.84,12.88,70,6.0032,6,5,3,12
4,0,0,1,9.84,12.88,65,7.0015,11,6,3,12
4,0,0,1,9.02,12.88,75,6.0032,26,7,3,12
4,0,0,1,9.84,12.88,75,6.0032,63,8,3,12
4,0,0,1,10.66,13.635,70,7.0015,124,9,3,12
4,0,0,1,13.12,16.665,61,8.9981,195,10,3,12
4,0,0,1,13.12,16.665,57,6.0032,275,11,3,12
4,0,0,1,14.76,18.94,50,0.0,358,12,3,12
4,0,0,1,14.76,18.18,50,6.0032,292,13,3,12
4,0,0,1,14.76,18.94,46,0.0,343,14,3,12
4,0,0,1,15.58,19.695,46,0.0,337,15,3,12
4,0,0,1,15.58,19.695,46,0.0,305,16,3,12
4,0,0,1,14.76,18.94,62,0.0,232,17,3,12
4,0,0,1,13.94,16.665,53,8.9981,224,18,3,12
4,0,0,1,12.3,15.91,61,6.0032,175,19,3,12
4,0,0,1,12.3,15.91,61,6.0032,127,20,3,12
4,0,0,2,12.3,15.91,61,6.0032,109,21,3,12
4,0,0,2,13.12,16.665,61,6.0032,114,22,3,12
4,0,0,1,12.3,15.15,70,8.9981,85,23,3,12
4,0,0,1,12.3,15.91,70,7.0015,83,0,4,12
4,0,0,1,12.3,15.91,75,6.0032,74,1,4,12
4,0,0,1,10.66,15.15,81,0.0,62,2,4,12
4,0,0,1,11.48,15.91,75,0.0,41,3,4,12
4,0,0,1,10.66,15.15,87,0.0,11,4,4,12
4,0,0,1,10.66,15.15,81,0.0,4,5,4,12
4,0,0,1,9.84,14.395,93,0.0,4,6,4,12
4,0,0,1,10.66,15.15,87,0.0,26,7,4,12
4,0,0,1,10.66,15.15,87,0.0,55,8,4,12
4,0,0,1,12.3,16.665,81,0.0,126,9,4,12
4,0,0,1,13.12,16.665,81,8.9981,216,10,4,12
4,0,0,1,13.94,16.665,81,11.0014,254,11,4,12
4,0,0,1,14.76,17.425,81,11.0014,329,12,4,12
4,0,0,1,16.4,20.455,66,15.0013,357,13,4,12
4,0,0,1,17.22,21.21,62,8.9981,323,14,4,12
4,0,0,1,17.22,21.21,62,12.998,296,15,4,12
4,0,0,1,17.22,21.21,58,15.0013,330,16,4,12
4,0,0,1,15.58,19.695,76,8.9981,245,17,4,12
4,0,0,1,15.58,19.695,71,0.0,171,18,4,12
4,0,0,1,15.58,19.695,76,0.0,173,19,4,12
4,0,0,1,14.76,17.425,76,8.9981,124,20,4,12
4,0,0,1,14.76,18.18,81,7.0015,72,21,4,12
4,0,0,1,13.94,17.425,87,7.0015,64,22,4,12
4,0,0,1,13.94,17.425,87,7.0015,45,23,4,12
4,0,1,1,13.12,16.665,87,6.0032,24,0,5,12
4,0,1,1,13.12,17.425,87,0.0,12,1,5,12
4,0,1,1,13.12,17.425,87,0.0,8,2,5,12
4,0,1,1,13.12,17.425,87,0.0,2,3,5,12
4,0,1,1,12.3,15.91,87,7.0015,7,4,5,12
4,0,1,1,12.3,15.91,87,7.0015,25,5,5,12
4,0,1,1,12.3,15.91,93,6.0032,90,6,5,12
4,0,1,1,13.12,17.425,90,0.0,283,7,5,12
4,0,1,1,13.12,17.425,93,0.0,404,8,5,12
4,0,1,2,14.76,18.18,87,6.0032,190,9,5,12
4,0,1,2,14.76,18.18,87,6.0032,87,10,5,12
4,0,1,2,14.76,18.18,87,6.0032,123,11,5,12
4,0,1,2,16.4,20.455,76,7.0015,154,12,5,12
4,0,1,2,17.22,21.21,71,6.0032,171,13,5,12
4,0,1,2,18.86,22.725,67,0.0,133,14,5,12
4,0,1,2,18.86,22.725,72,6.0032,148,15,5,12
4,0,1,1,20.5,24.24,63,6.0032,248,16,5,12
4,0,1,1,17.22,21.21,77,0.0,446,17,5,12
4,0,1,1,18.04,21.97,77,0.0,399,18,5,12
4,0,1,2,18.86,22.725,77,0.0,308,19,5,12
4,0,1,2,18.86,22.725,82,7.0015,205,20,5,12
4,0,1,2,18.04,21.97,88,6.0032,176,21,5,12
4,0,1,2,18.04,21.97,88,8.9981,106,22,5,12
4,0,1,2,18.86,22.725,88,8.9981,62,23,5,12
4,0,1,2,20.5,24.24,77,19.9995,28,0,6,12
4,0,1,2,18.86,22.725,88,19.9995,16,1,6,12
4,0,1,2,18.86,22.725,87,12.998,3,2,6,12
4,0,1,2,18.86,22.725,87,12.998,3,3,6,12
4,0,1,3,18.86,22.725,88,15.0013,7,4,6,12
4,0,1,3,18.86,22.725,88,15.0013,20,5,6,12
4,0,1,2,18.04,21.97,94,19.0012,86,6,6,12
4,0,1,2,18.86,22.725,94,12.998,234,7,6,12
4,0,1,2,18.86,22.725,94,12.998,414,8,6,12
4,0,1,2,18.86,22.725,94,15.0013,204,9,6,12
4,0,1,3,18.86,22.725,94,19.0012,50,10,6,12
4,0,1,3,18.86,22.725,94,16.9979,32,11,6,12
4,0,1,3,18.86,22.725,100,15.0013,55,12,6,12
4,0,1,3,18.86,22.725,100,12.998,71,13,6,12
4,0,1,3,19.68,23.485,100,15.0013,75,14,6,12
4,0,1,3,20.5,24.24,100,12.998,45,15,6,12
4,0,1,3,18.86,22.725,100,16.9979,88,16,6,12
4,0,1,2,18.86,22.725,100,15.0013,262,17,6,12
4,0,1,2,18.86,22.725,100,19.0012,304,18,6,12
4,0,1,3,18.86,22.725,100,19.9995,233,19,6,12
4,0,1,3,18.86,22.725,100,19.9995,110,20,6,12
4,0,1,2,18.04,21.97,100,12.998,114,21,6,12
4,0,1,3,18.86,22.725,100,11.0014,87,22,6,12
4,0,1,3,18.86,22.725,100,11.0014,53,23,6,12
4,0,1,1,18.04,21.97,100,12.998,33,0,7,12
4,0,1,2,18.86,22.725,100,16.9979,13,1,7,12
4,0,1,3,18.86,22.725,100,15.0013,6,2,7,12
4,0,1,3,18.86,22.725,100,15.0013,3,3,7,12
4,0,1,3,18.86,22.725,100,11.0014,1,4,7,12
4,0,1,3,18.86,22.725,100,11.0014,3,5,7,12
4,0,1,3,19.68,23.485,100,27.9993,18,6,7,12
4,0,1,3,18.04,21.97,100,7.0015,46,7,7,12
4,0,1,3,18.04,21.97,100,0.0,86,8,7,12
4,0,1,3,18.04,21.97,100,16.9979,64,9,7,12
4,0,1,3,18.04,21.97,100,6.0032,33,10,7,12
4,0,1,3,18.04,21.97,100,6.0032,50,11,7,12
4,0,1,3,18.04,21.97,100,8.9981,33,12,7,12
4,0,1,3,18.04,21.97,100,12.998,33,13,7,12
4,0,1,3,18.04,21.97,100,12.998,25,14,7,12
4,0,1,3,17.22,21.21,94,15.0013,30,15,7,12
4,0,1,3,17.22,21.21,94,12.998,31,16,7,12
4,0,1,3,16.4,20.455,100,22.0028,52,17,7,12
4,0,1,3,16.4,20.455,94,19.9995,51,18,7,12
4,0,1,3,13.94,14.395,87,43.0006,33,19,7,12
4,0,1,3,13.94,14.395,87,43.0006,26,20,7,12
4,0,1,3,12.3,12.88,87,35.0008,6,21,7,12
4,0,1,3,9.84,9.85,93,30.0026,13,22,7,12
4,0,1,1,9.84,10.605,93,26.0027,16,23,7,12
4,0,1,2,10.66,11.365,87,19.9995,21,0,8,12
4,0,1,1,10.66,11.365,81,23.9994,7,1,8,12
4,0,1,1,11.48,13.635,65,15.0013,4,2,8,12
4,0,1,1,10.66,11.365,60,19.9995,1,3,8,12
4,0,1,2,9.84,9.85,60,31.0009,2,4,8,12
4,0,1,1,9.02,10.605,64,15.0013,12,5,8,12
4,0,1,1,9.02,10.605,55,19.0012,71,6,8,12
4,0,1,1,9.02,10.605,60,15.0013,244,7,8,12
4,0,1,1,9.02,10.605,55,19.0012,429,8,8,12
4,0,1,1,9.84,10.605,52,26.0027,225,9,8,12
4,0,1,1,10.66,11.365,52,22.0028,110,10,8,12
4,0,1,1,11.48,13.635,52,16.9979,106,11,8,12
4,0,1,1,11.48,12.88,52,22.0028,156,12,8,12
4,0,1,1,12.3,13.635,49,23.9994,124,13,8,12
4,0,1,1,13.12,15.15,45,16.9979,137,14,8,12
4,0,1,1,13.12,16.665,45,8.9981,117,15,8,12
4,0,1,1,13.12,15.91,45,12.998,208,16,8,12
4,0,1,1,12.3,15.91,49,7.0015,331,17,8,12
4,0,1,1,11.48,13.635,52,15.0013,318,18,8,12
4,0,1,1,10.66,13.635,56,7.0015,232,19,8,12
4,0,1,1,10.66,13.635,60,7.0015,175,20,8,12
4,0,1,1,11.48,15.15,61,6.0032,139,21,8,12
4,0,1,1,10.66,13.635,65,8.9981,92,22,8,12
4,0,1,1,9.84,12.88,70,7.0015,61,23,8,12
4,0,1,1,9.84,14.395,65,0.0,34,0,9,12
4,0,1,1,9.84,14.395,65,0.0,14,1,9,12
4,0,1,1,9.84,14.395,70,0.0,12,2,9,12
4,0,1,1,9.02,13.635,80,0.0,6,3,9,12
4,0,1,1,9.02,13.635,80,0.0,2,4,9,12
4,0,1,1,9.02,13.635,80,0.0,20,5,9,12
4,0,1,1,9.02,12.88,80,6.0032,63,6,9,12
4,0,1,1,9.02,12.88,75,6.0032,199,7,9,12
4,0,1,1,9.84,14.395,81,0.0,385,8,9,12
4,0,1,1,10.66,14.395,81,6.0032,264,9,9,12
4,0,1,2,12.3,15.15,70,11.0014,126,10,9,12
4,0,1,1,13.12,15.15,70,16.9979,136,11,9,12
4,0,1,1,14.76,16.665,57,19.9995,173,12,9,12
4,0,1,1,15.58,19.695,50,12.998,168,13,9,12
4,0,1,1,15.58,19.695,46,19.0012,187,14,9,12
4,0,1,1,15.58,19.695,46,19.0012,189,15,9,12
4,0,1,1,14.76,17.425,62,8.9981,250,16,9,12
4,0,1,1,13.94,17.425,66,7.0015,362,17,9,12
4,0,1,1,13.94,18.18,61,0.0,318,18,9,12
4,0,1,1,13.94,18.18,61,0.0,199,19,9,12
4,0,1,1,12.3,16.665,81,0.0,150,20,9,12
4,0,1,1,12.3,16.665,75,0.0,140,21,9,12
4,0,1,1,11.48,15.91,87,0.0,129,22,9,12
4,0,1,1,11.48,15.91,81,0.0,94,23,9,12
4,0,0,2,10.66,13.635,81,7.0015,77,0,10,12
4,0,0,2,10.66,12.88,70,11.0014,66,1,10,12
4,0,0,2,11.48,15.15,61,6.0032,60,2,10,12
4,0,0,2,11.48,15.15,61,6.0032,25,3,10,12
4,0,0,2,10.66,13.635,65,7.0015,3,4,10,12
4,0,0,1,10.66,12.88,60,11.0014,6,5,10,12
4,0,0,1,9.84,12.88,65,7.0015,11,6,10,12
4,0,0,1,9.84,11.365,65,12.998,11,7,10,12
4,0,0,1,10.66,13.635,65,8.9981,73,8,10,12
4,0,0,1,11.48,12.88,61,19.0012,149,9,10,12
4,0,0,1,13.12,15.15,57,16.9979,192,10,10,12
4,0,0,1,13.12,14.395,53,27.9993,236,11,10,12
4,0,0,1,13.12,14.395,45,27.9993,283,12,10,12
4,0,0,1,13.94,15.15,34,27.9993,286,13,10,12
4,0,0,1,13.94,15.15,31,22.0028,293,14,10,12
4,0,0,1,13.94,15.15,34,23.9994,299,15,10,12
4,0,0,1,13.12,14.395,31,26.0027,241,16,10,12
4,0,0,1,11.48,12.88,36,22.0028,185,17,10,12
4,0,0,1,10.66,12.88,38,15.0013,172,18,10,12
4,0,0,1,10.66,12.12,38,19.0012,154,19,10,12
4,0,0,1,9.84,11.365,35,15.0013,124,20,10,12
4,0,0,1,9.02,10.605,44,15.0013,83,21,10,12
4,0,0,1,9.02,11.365,41,8.9981,95,22,10,12
4,0,0,1,8.2,10.605,47,11.0014,66,23,10,12
4,0,0,1,8.2,9.85,51,15.0013,74,0,11,12
4,0,0,1,6.56,7.575,59,15.0013,62,1,11,12
4,0,0,1,7.38,8.335,55,16.9979,52,2,11,12
4,0,0,1,6.56,9.09,59,8.9981,19,3,11,12
4,0,0,1,6.56,8.335,59,11.0014,5,4,11,12
4,0,0,1,7.38,10.605,59,7.0015,6,5,11,12
4,0,0,1,6.56,11.365,59,0.0,10,6,11,12
4,0,0,1,7.38,12.12,55,0.0,31,7,11,12
4,0,0,1,6.56,11.365,69,0.0,72,8,11,12
4,0,0,1,8.2,12.88,59,0.0,107,9,11,12
4,0,0,1,9.84,14.395,44,0.0,194,10,11,12
4,0,0,1,10.66,15.15,35,0.0,197,11,11,12
4,0,0,1,10.66,15.15,35,0.0,288,12,11,12
4,0,0,1,12.3,16.665,31,0.0,268,13,11,12
4,0,0,1,12.3,16.665,28,0.0,242,14,11,12
4,0,0,1,12.3,16.665,26,0.0,266,15,11,12
4,0,0,1,12.3,16.665,26,0.0,206,16,11,12
4,0,0,1,11.48,15.91,30,0.0,163,17,11,12
4,0,0,1,9.84,11.365,48,12.998,163,18,11,12
4,0,0,1,9.02,11.365,55,12.998,105,19,11,12
4,0,0,1,9.02,12.12,55,7.0015,72,20,11,12
4,0,0,1,9.02,13.635,55,0.0,63,21,11,12
4,0,0,1,9.02,13.635,55,0.0,43,22,11,12
4,0,0,1,8.2,12.88,69,0.0,35,23,11,12
4,0,1,1,8.2,11.365,69,6.0032,20,0,12,12
4,0,1,1,8.2,12.88,69,0.0,9,1,12,12
4,0,1,1,8.2,12.88,69,0.0,4,2,12,12
4,0,1,1,7.38,12.12,74,0.0,2,3,12,12
4,0,1,1,7.38,12.12,74,0.0,3,4,12,12
4,0,1,1,6.56,11.365,80,0.0,21,5,12,12
4,0,1,1,6.56,9.09,80,7.0015,64,6,12,12
4,0,1,1,5.74,7.575,86,8.9981,235,7,12,12
4,0,1,2,6.56,9.09,80,7.0015,385,8,12,12
4,0,1,2,7.38,10.605,74,6.0032,220,9,12,12
4,0,1,2,9.02,12.12,69,7.0015,105,10,12,12
4,0,1,2,10.66,14.395,60,6.0032,115,11,12,12
4,0,1,1,11.48,14.395,52,7.0015,145,12,12,12
4,0,1,2,12.3,15.91,52,7.0015,166,13,12,12
4,0,1,2,13.12,16.665,53,8.9981,111,14,12,12
4,0,1,2,13.12,16.665,57,7.0015,132,15,12,12
4,0,1,2,13.12,16.665,57,6.0032,214,16,12,12
4,0,1,2,12.3,16.665,56,0.0,359,17,12,12
4,0,1,1,12.3,15.91,56,6.0032,357,18,12,12
4,0,1,1,11.48,15.15,61,6.0032,241,19,12,12
4,0,1,1,12.3,15.91,56,6.0032,165,20,12,12
4,0,1,1,10.66,15.15,81,0.0,121,21,12,12
4,0,1,1,10.66,15.15,70,0.0,71,22,12,12
4,0,1,1,9.84,14.395,75,0.0,45,23,12,12
4,0,1,1,9.02,13.635,80,0.0,17,0,13,12
4,0,1,1,8.2,12.88,80,0.0,4,1,13,12
4,0,1,1,8.2,12.88,80,0.0,2,2,13,12
4,0,1,1,7.38,12.12,80,0.0,3,3,13,12
4,0,1,1,8.2,12.88,80,0.0,4,4,13,12
4,0,1,1,7.38,12.12,86,0.0,20,5,13,12
4,0,1,1,8.2,12.88,80,0.0,92,6,13,12
4,0,1,1,6.56,8.335,80,11.0014,223,7,13,12
4,0,1,1,8.2,11.365,69,7.0015,400,8,13,12
4,0,1,1,10.66,12.88,60,11.0014,233,9,13,12
4,0,1,1,12.3,15.15,52,11.0014,102,10,13,12
4,0,1,1,13.94,15.91,46,16.9979,124,11,13,12
4,0,1,1,14.76,16.665,43,23.9994,167,12,13,12
4,0,1,1,16.4,20.455,37,22.0028,127,13,13,12
4,0,1,1,16.4,20.455,37,16.9979,134,14,13,12
4,0,1,1,16.4,20.455,35,16.9979,151,15,13,12
4,0,1,1,15.58,19.695,37,16.9979,207,16,13,12
4,0,1,1,14.76,17.425,40,12.998,398,17,13,12
4,0,1,1,13.94,15.91,42,15.0013,382,18,13,12
4,0,1,1,13.12,15.91,49,11.0014,267,19,13,12
4,0,1,1,13.12,15.91,49,11.0014,161,20,13,12
4,0,1,1,12.3,15.15,52,11.0014,139,21,13,12
4,0,1,1,12.3,15.15,52,11.0014,107,22,13,12
4,0,1,1,10.66,15.15,70,0.0,59,23,13,12
4,0,1,1,10.66,15.15,75,0.0,22,0,14,12
4,0,1,1,10.66,15.15,75,0.0,8,1,14,12
